status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,impact_score,page_id,Source type,auckland ,council ,mayor ,goff,councillor,local board ,tier1
111092522302814_1394316750647045,"As part of the Mangere-Otahuhu Local Board Plan we will work with organisations, local iwi and Auckland Council to help identify initiatives that provide our young people a chance to learn new skills and go into training and employment. If this is important to you then let us know. Have your say on the Mangere-Otahuhu draft Local Board Plan 2017 www.shapeauckland.co.nz to give your feedback",Shape Auckland,link,http://www.shapeauckland.co.nz/,42883.77494,7,1,4,6,1,0,0,0,0,27,1.11093E+14,Local,1,1,0,0,0,1,1
111092522302814_1989958731254566,"Mangere-Otahuhu Local Board Plan 2017
We need your help to prioritise what we will do over the next
three years.   Join local board members in converstaion, learn more about the plan and submit your feedback. 

Have your say by 4pm on Friday 30 June
For more information and to provide feedback visit
shapeauckland.co.nz or your local public library, service
centre or local board office.

Social media
Comments made through Facebook will be considered:
É?Ω write something on the MéÅngere-è?téÅhuhu Local Board Facebook page - Facebook.com/ mangereotahuhu and include 'Local Board Plan feedback'
É?Ω send a private message using Facebook Messenger
to @mangereotahuhu and include 'Local Board
Plan feedback'.",Local Board Plan - Tèçia,event,https://www.facebook.com/events/1989958731254566/,42880.86521,6,0,0,5,1,0,0,0,0,18,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1389990274413026,"Youth Week in Auckland É?? 25 May - 3 June 2017.
Make the most of being active in Auckland during Youth Week 2017.",Youth Week 2017,link,http://ourauckland.aucklandcouncil.govt.nz/articles/events/2017/05/youth-week-2017/,42878.87606,4,0,0,4,0,0,0,0,0,12,1.11093E+14,Local,1,0,0,0,0,0,1
111092522302814_308756522897643,"Help  shape our area.
We're developing our Local Board Plan 2017 and want to know what you think about some of the projects and outcomes we propose focusing on over the next three years.

Join local board members in converstaion, learn more about the plan and submit your feedback. 

Have your say by 4pm on Friday 30 June
For more information and to provide feedback visit
shapeauckland.co.nz or your local public library, service
centre or local board office.","Local Board Plan - MéÅngere East Community Centre,",event,https://www.facebook.com/events/308756522897643/,42878.68106,16,0,0,15,1,0,0,0,0,48,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1389807747764612,"Come along tomorrow night, and find out more about the Mangere-Otahuhu Local Board Draft Plan, chat with local board members, share ideas and feedback as a community. Help us shape our area.",Local Board Plan - MéÅngere Arts Centre,event,https://www.facebook.com/events/1563552526990192/,42878.64103,9,0,0,8,0,1,0,0,0,27,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1388156561263064,"Consultation is now open for our Draft Local Board Plan 2017. Your feedback will guide decisions for our area, so make sure to have your say.",Help shape the future of your local area,link,http://ourauckland.aucklandcouncil.govt.nz/articles/news/2017/05/help-shape-the-future-of-your-local-area/,42876.7573,3,0,1,3,0,0,0,0,0,10,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1382458001832920,"Come down to Mangere Town Centre (outside the library) between 9.30am-5.30pm and check out Pop  marbles. Challenge your friends, test your skills. This activity is supported by Mangere-Otahuhu Local Board",Pop  - Marbles,video,https://www.facebook.com/mangereotahuhu/videos/1382458001832920/,42870.6351,8,0,2,8,0,0,0,0,0,26,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1563552526990192,"We're developing our Local Board Plan 2017 and want to know what you think about some of the projects and outcomes we propose focusing on over the next three years.  

These include finalising upgrades of local parks, advocating for coordinated investment and planning for a business and community hub in MéÅngere East and continuing to improve transport facilities and services.

Come on down to the MéÅngere Arts Centre É?? NgéÅ Tohu o Uenuku, and meet our Local Board members and staff - have a chat and give your feedback on the draft plan.

Just go online to shapeauckland.co.nz to read the draft Mangere-Otahuhu Local Board Plan and to make a submission.
Feedback accepted from 22 May to 30 June.",Local Board Plan - MéÅngere Arts Centre,event,https://www.facebook.com/events/1563552526990192/,42869.65977,10,1,0,10,0,0,0,0,0,32,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1378874882191232,"Should more businesses be allowed to open on Easter Sunday?  Auckland Council wants to know your views.  Go to shapeauckland.co.nz to have your say. Feedback closes 11 June 2017.

http://ourauckland.aucklandcouncil.govt.nz/articles/news/2017/05/we-want-your-feedback-on-easter-sunday-trading-in-auckland/",We want your feedback on Easter Sunday trading in Auckland,link,http://ourauckland.aucklandcouncil.govt.nz/articles/news/2017/05/we-want-your-feedback-on-easter-sunday-trading-in-auckland/,42866.84825,6,1,3,6,0,0,0,0,0,23,1.11093E+14,Local,1,1,0,0,0,0,1
111092522302814_1378685125543541,"Volunteers come in all different shapes and sizes, they help coach our kids sports teams, they man the BBQ's at events, they are the first to lend a hand. Help us celebrate these amazing people and make a nomination today -
Mangere-Otahuhu Local Board Community Volunteer Awards 2017   http://bit.ly/2r5yu64",,video,https://www.facebook.com/mangereotahuhu/videos/1378685125543541/,42866.70303,20,0,4,19,0,0,0,0,0,64,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1377703092308411,"Auckland Transport has launched a new app which makes it easier to catch a bus, train or ferry.",New public transport app launched,link,http://ourauckland.aucklandcouncil.govt.nz/articles/news/2017/05/new-public-transport-app-launched/,42865.63057,19,0,2,18,0,1,0,0,0,59,1.11093E+14,Local,1,0,0,0,0,0,1
111092522302814_1375826509162736,"Great outcome for the local community with Watercare advising it will not need to build a ventilation shaft near the yacht club in Mangere Bridge as part of the Central Interceptor project.   
""Our board is pleased Watercare has reviewed earlier plans, taken the time to review relevant feedback and found a way to remove this shaft from designs,"" says local board chair Lemauga Lydia Sosene. 
http://www.watercare.co.nz/about-watercare/news/Pages/Kiwi-Esplanade-ventilation-shaft-removed-from-Central-Interceptor-design.aspx",Timeline Photos,photo,https://www.facebook.com/mangereotahuhu/photos/a.154400234638709.41723.111092522302814/1375826509162736/?type=3,42863.7691,10,1,2,10,0,0,0,0,0,34,1.11093E+14,Local,0,0,0,0,0,1,1
111092522302814_1370930346319019,"Another great JobFest done and dusted.   More than 1360 young job seekers from across Auckland came along to the event in Manukau yesterday.  We we also chuffed that  Mangere-Otahuhu and Otara Papatoetoe Local Governance Group, chaired by our member Christine O'Brien, was recognised for its support of YouthFull.   
Our local board and the Otara-Papatoetoe Local Board have been pioneers  in implementing YouthFull - which provides youth with work readiness courses and connecting them to business with available entry level roles.",JobFest 2017,photo,https://www.facebook.com/mangereotahuhu/photos/a.1370929869652400.1073741846.111092522302814/1370930346319019/?type=3,42858.85536,14,0,1,14,0,0,0,0,0,43,1.11093E+14,Local,1,0,0,0,0,1,1
112054378871887_1382436458500333,Waiheke Local Board eBulletin,,status,,42913.83779,1,1,0,1,0,0,0,0,0,5,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1381210941956218,"Do you have a view on how important a swimming pool for Waiheke is? curbside spraying? Community facilities such as playgrounds and halls? That our transport woes are incorporated into the three year plan enough?  
There are 4 DAYS left to provide feedback that will shape the final Waiheke Local Board Plan.  
Reply to this post, send us an email (include the words ""local board plan feedback""), or READ the draft plan or submit online (www.shapeauckland.co.nz)  We want to hear from you.",www.shapeauckalnd.co.nz,link,http://www.shapeauckalnd.co.nz/,42912.8122,5,6,5,5,0,0,0,0,0,32,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1379916718752307,"Proposed name change for Rocky Bay/Omiha Bay.  If you would like to officially submit your opinion on a the proposed name change you need to follow the link below and make a submission before 22 September 2017.
This process is being undertaken by the New Zealand Geographic Board so it is to them that you need to submit.  The Local Board will be asked for feedback additionally.",Rocky Bay,link,http://www.linz.govt.nz/regulatory/place-names/place-name-consultation/14762,42911.74399,2,3,1,2,0,0,0,0,0,13,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1377145805696065,"One week left to have your say! 
Now's the time to be heard. Whether you care about local community events, parks and playgrounds, or a town centre to be proud of, we want to hear from you.
Visit www.shapeauckland.co.nz to submit your feedback, or share your thoughts below, including the phrase ""Local Board Plan Feedback"" in your post. Submissions close Friday 30 June.",Shape Auckland,link,http://www.shapeauckland.co.nz/,42908.83391,13,3,15,13,0,0,0,0,0,60,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1366867670057212,"Treasuring our unique environment, developing a sustainable local economy and looking after the character of Waiheke are a key focus of the draft Waiheke Local Board Plan. But what do you think matters most? 
Ways to have your say:
www.shapeauckland.co.nz to fill out submission form
post a comment below including the words 'Local Board Plan feedback'
send a private message including the words 'Local Board Plan feedback'.",Help Shape Waiheke,link,http://shapeauckland.co.nz/consultations/draft-waiheke-local-board-plan-2017/,42899.72332,73,9,12,65,4,3,0,0,0,249,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1365856780158301,"Waiheke is such a special place that we can be certain tourism will continue to grow for the island.  The Local Board propose a range of support methods  to protect the environment when this happens.  Have you read the draft Local Board Plan?  Do you agree with what the board have proposed?

Your feedback on the Waiheke Local Board Plan 2017 is vital.  Come along to the Have Your Say event tomorrow night, or fill out a feedback form, either online (ww.shapeauckland.co.nz) or at the Waiheke Library.",Waiheke Have Your Say event,event,https://www.facebook.com/events/489283944749677/,42899.02083,1,0,0,1,0,0,0,0,0,3,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1365832246827421,"Do you know a local hero?
Someone who volunteers their time to help make Waiheke a better place to live and the community a happier group of people?
Now is the time to nominate them for a COMMUNITY SERVICE AWARD.  Collect a nomination form from the library, local board office, or download it (link below) before 23 June. http://www.aucklandcouncil.govt.nz/EN/AboutCouncil/representativesbodies/LocalBoards/Waihekelocalboard/Documents/waihekecommunityawardsnominationform2017.pdf",Timeline Photos,photo,https://www.facebook.com/WaihekeLB/photos/a.158449397565718.39287.112054378871887/1365832246827421/?type=3,42898.76829,1,0,8,1,0,0,0,0,0,11,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1346471295430183,"Come and Have Your Say.
Have we got our priorities right, do you belive the local board budget is going to the right places. Would you like to talk about a change to the initatives?  All of this and more can be discussed at the Lcoal Board office this Wednesday evening.  It will be a casual event, focused on having good conversation. We will be collecting feedback so that may save you filling out the online forms athttp://shapeauckland.co.nz/consultations/draft-waiheke-local-board-plan-2017/",Help Shape Waiheke,link,http://shapeauckland.co.nz/consultations/draft-waiheke-local-board-plan-2017/,42897.58333,0,0,0,0,0,0,0,0,0,0,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1346466622097317,"Come along to the Ostend Market this Saturday and learn more about your draft Local Board Plan.  Elected Members will be there between 10am and 12pm.
More information on www.shapeauckland.co.nz",Timeline Photos,photo,https://www.facebook.com/WaihekeLB/photos/a.158449397565718.39287.112054378871887/1346466622097317/?type=3,42887.96319,1,0,2,1,0,0,0,0,0,5,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1352232088187437,"Community Service Awards 2017 - Do you know someone who has make an outstanding contribution to the Waiheke community?  We are looking for nominations of our unsung heroes. Nomination forms can be found online, at the library or the Local Board office.  Nominations close 5pm, 23 June.",www.aucklandcouncil.govt.nz,link,http://www.aucklandcouncil.govt.nz/EN/AboutCouncil/representativesbodies/LocalBoards/Waihekelocalboard/Documents/waihekecommunityawardsnominationform2017.pdf,42886.85052,1,0,4,1,0,0,0,0,0,7,1.12054E+14,Local,0,0,0,0,0,1,1
112054378871887_1351052704972042,"As a young person, now's your chance to have a voice and help shape the future of your community. Visit www.shapeauckland.co.nz by 30 June to have your say on the draft Waiheke Local Board Plan.",,video,https://www.facebook.com/WaihekeLB/videos/1351052704972042/,42885.85417,4,0,0,4,0,0,0,0,0,12,1.12054E+14,Local,0,0,0,0,0,1,1
